period,dong_code,district,dong,category,store_count
2025-03-01,30230533,대덕구,비래동,부동산업,25
2025-03-01,30230533,대덕구,비래동,"사업시설 관리, 사업 지원 및 임대 서비스업",29
2025-03-01,30230533,대덕구,비래동,소매업,161
2025-03-01,30230533,대덕구,비래동,수리 및 개인 서비스업,120
2025-03-01,30230533,대덕구,비래동,숙박업,0
2025-03-01,30230533,대덕구,비래동,"예술, 스포츠 및 여가관련 서비스업",48
2025-03-01,30230533,대덕구,비래동,음식점업,183
2025-03-01,30230533,대덕구,비래동,"전문, 과학 및 기술 서비스업",30
2025-03-01,30230543,대덕구,송촌동,교육 서비스업,84
2025-03-01,30230543,대덕구,송촌동,보건의료업,6
2025-03-01,30230543,대덕구,송촌동,부동산업,15
2025-03-01,30230543,대덕구,송촌동,"사업시설 관리, 사업 지원 및 임대 서비스업",27
2025-03-01,30230543,대덕구,송촌동,소매업,232
2025-03-01,30230543,대덕구,송촌동,수리 및 개인 서비스업,156
2025-03-01,30230543,대덕구,송촌동,숙박업,2
2025-03-01,30230543,대덕구,송촌동,"예술, 스포츠 및 여가관련 서비스업",100
2025-03-01,30230543,대덕구,송촌동,음식점업,417
2025-03-01,30230543,대덕구,송촌동,"전문, 과학 및 기술 서비스업",69
2025-03-01,30230546,대덕구,중리동,교육 서비스업,40
2025-03-01,30230546,대덕구,중리동,보건의료업,11
2025-03-01,30230546,대덕구,중리동,부동산업,32
2025-03-01,30230546,대덕구,중리동,"사업시설 관리, 사업 지원 및 임대 서비스업",51
2025-03-01,30230546,대덕구,중리동,소매업,463
2025-03-01,30230546,대덕구,중리동,수리 및 개인 서비스업,275
2025-03-01,30230546,대덕구,중리동,숙박업,37
2025-03-01,30230546,대덕구,중리동,"예술, 스포츠 및 여가관련 서비스업",104
2025-03-01,30230546,대덕구,중리동,음식점업,546
2025-03-01,30230546,대덕구,중리동,"전문, 과학 및 기술 서비스업",87
2025-03-01,30230550,대덕구,신탄진동,교육 서비스업,20
2025-03-01,30230550,대덕구,신탄진동,보건의료업,11
2025-03-01,30230550,대덕구,신탄진동,부동산업,22
2025-03-01,30230550,대덕구,신탄진동,"사업시설 관리, 사업 지원 및 임대 서비스업",18
2025-03-01,30230550,대덕구,신탄진동,소매업,185
2025-03-01,30230550,대덕구,신탄진동,수리 및 개인 서비스업,109
2025-03-01,30230550,대덕구,신탄진동,숙박업,33
2025-03-01,30230550,대덕구,신탄진동,"예술, 스포츠 및 여가관련 서비스업",43
2025-03-01,30230550,대덕구,신탄진동,음식점업,386
2025-03-01,30230550,대덕구,신탄진동,"전문, 과학 및 기술 서비스업",27
2025-03-01,30230560,대덕구,석봉동,교육 서비스업,28
2025-03-01,30230560,대덕구,석봉동,보건의료업,8
2025-03-01,30230560,대덕구,석봉동,부동산업,14
2025-03-01,30230560,대덕구,석봉동,"사업시설 관리, 사업 지원 및 임대 서비스업",11
2025-03-01,30230560,대덕구,석봉동,소매업,164
2025-03-01,30230560,대덕구,석봉동,수리 및 개인 서비스업,87
2025-03-01,30230560,대덕구,석봉동,숙박업,0
2025-03-01,30230560,대덕구,석봉동,"예술, 스포츠 및 여가관련 서비스업",31
2025-03-01,30230560,대덕구,석봉동,음식점업,215
2025-03-01,30230560,대덕구,석봉동,"전문, 과학 및 기술 서비스업",16
2025-03-01,30230570,대덕구,덕암동,교육 서비스업,15
2025-03-01,30230570,대덕구,덕암동,보건의료업,1
2025-03-01,30230570,대덕구,덕암동,부동산업,16
2025-03-01,30230570,대덕구,덕암동,"사업시설 관리, 사업 지원 및 임대 서비스업",25
2025-03-01,30230570,대덕구,덕암동,소매업,184
2025-03-01,30230570,대덕구,덕암동,수리 및 개인 서비스업,108
2025-03-01,30230570,대덕구,덕암동,숙박업,5
2025-03-01,30230570,대덕구,덕암동,"예술, 스포츠 및 여가관련 서비스업",24
2025-03-01,30230570,대덕구,덕암동,음식점업,175
2025-03-01,30230570,대덕구,덕암동,"전문, 과학 및 기술 서비스업",29
2025-03-01,30230580,대덕구,목상동,교육 서비스업,4
2025-03-01,30230580,대덕구,목상동,보건의료업,2
2025-03-01,30230580,대덕구,목상동,부동산업,6
2025-03-01,30230580,대덕구,목상동,"사업시설 관리, 사업 지원 및 임대 서비스업",25
2025-03-01,30230580,대덕구,목상동,소매업,86
2025-03-01,30230580,대덕구,목상동,수리 및 개인 서비스업,60
2025-03-01,30230580,대덕구,목상동,숙박업,0
2025-03-01,30230580,대덕구,목상동,"예술, 스포츠 및 여가관련 서비스업",21
2025-03-01,30230580,대덕구,목상동,음식점업,141
2025-03-01,30230580,대덕구,목상동,"전문, 과학 및 기술 서비스업",23
2025-03-01,30230600,대덕구,법1동,교육 서비스업,8
2025-03-01,30230600,대덕구,법1동,보건의료업,9
2025-03-01,30230600,대덕구,법1동,부동산업,4
2025-03-01,30230600,대덕구,법1동,"사업시설 관리, 사업 지원 및 임대 서비스업",4
2025-03-01,30230600,대덕구,법1동,소매업,36
2025-03-01,30230600,대덕구,법1동,수리 및 개인 서비스업,22
2025-03-01,30230600,대덕구,법1동,숙박업,1
2025-03-01,30230600,대덕구,법1동,"예술, 스포츠 및 여가관련 서비스업",10
2025-03-01,30230600,대덕구,법1동,음식점업,41
2025-03-01,30230600,대덕구,법1동,"전문, 과학 및 기술 서비스업",9
2025-03-01,30230610,대덕구,법2동,교육 서비스업,14
2025-03-01,30230610,대덕구,법2동,보건의료업,1
2025-03-01,30230610,대덕구,법2동,부동산업,2
2025-03-01,30230610,대덕구,법2동,"사업시설 관리, 사업 지원 및 임대 서비스업",6
2025-03-01,30230610,대덕구,법2동,소매업,87
2025-03-01,30230610,대덕구,법2동,수리 및 개인 서비스업,42
2025-03-01,30230610,대덕구,법2동,숙박업,0
2025-03-01,30230610,대덕구,법2동,"예술, 스포츠 및 여가관련 서비스업",22
2025-03-01,30230610,대덕구,법2동,음식점업,100
2025-03-01,30230610,대덕구,법2동,"전문, 과학 및 기술 서비스업",11
2025-06-01,30110515,동구,중앙동,교육 서비스업,29
2025-06-01,30110515,동구,중앙동,보건의료업,53
2025-06-01,30110515,동구,중앙동,부동산업,28
2025-06-01,30110515,동구,중앙동,"사업시설 관리, 사업 지원 및 임대 서비스업",43
2025-06-01,30110515,동구,중앙동,소매업,972
2025-06-01,30110515,동구,중앙동,수리 및 개인 서비스업,109
2025-06-01,30110515,동구,중앙동,숙박업,61
2025-06-01,30110515,동구,중앙동,"예술, 스포츠 및 여가관련 서비스업",30
2025-06-01,30110515,동구,중앙동,음식점업,405
2025-06-01,30110515,동구,중앙동,"전문, 과학 및 기술 서비스업",182
2025-06-01,30110530,동구,효동,교육 서비스업,145
2025-06-01,30110530,동구,효동,보건의료업,52
2025-06-01,30110530,동구,효동,부동산업,32
2025-06-01,30110530,동구,효동,"사업시설 관리, 사업 지원 및 임대 서비스업",15
2025-06-01,30110530,동구,효동,소매업,301
2025-06-01,30110530,동구,효동,수리 및 개인 서비스업,134
2025-06-01,30110530,동구,효동,숙박업,1
2025-06-01,30110530,동구,효동,"예술, 스포츠 및 여가관련 서비스업",76
2025-06-01,30110530,동구,효동,음식점업,372
2025-06-01,30110530,동구,효동,"전문, 과학 및 기술 서비스업",39
2025-06-01,30110545,동구,신인동,교육 서비스업,27
2025-06-01,30110545,동구,신인동,보건의료업,9
2025-06-01,30110545,동구,신인동,부동산업,18
2025-06-01,30110545,동구,신인동,"사업시설 관리, 사업 지원 및 임대 서비스업",15
2025-06-01,30110545,동구,신인동,소매업,89
2025-06-01,30110545,동구,신인동,수리 및 개인 서비스업,61
2025-06-01,30110545,동구,신인동,숙박업,4
2025-06-01,30110545,동구,신인동,"예술, 스포츠 및 여가관련 서비스업",17
2025-06-01,30110545,동구,신인동,음식점업,113
2025-06-01,30110545,동구,신인동,"전문, 과학 및 기술 서비스업",21
2025-06-01,30110551,동구,판암1동,교육 서비스업,25
2025-06-01,30110551,동구,판암1동,보건의료업,30
2025-06-01,30110551,동구,판암1동,부동산업,12
2025-06-01,30110551,동구,판암1동,"사업시설 관리, 사업 지원 및 임대 서비스업",14
2025-06-01,30110551,동구,판암1동,소매업,91
2025-06-01,30110551,동구,판암1동,수리 및 개인 서비스업,57
2025-06-01,30110551,동구,판암1동,숙박업,0
2025-06-01,30110551,동구,판암1동,"예술, 스포츠 및 여가관련 서비스업",16
2025-06-01,30110551,동구,판암1동,음식점업,105
2025-06-01,30110551,동구,판암1동,"전문, 과학 및 기술 서비스업",14
2025-06-01,30110552,동구,판암2동,교육 서비스업,1
2025-06-01,30110552,동구,판암2동,보건의료업,6
2025-06-01,30110552,동구,판암2동,부동산업,2
2025-06-01,30110552,동구,판암2동,"사업시설 관리, 사업 지원 및 임대 서비스업",5
2025-06-01,30110552,동구,판암2동,소매업,46
2025-06-01,30110552,동구,판암2동,수리 및 개인 서비스업,20
2025-06-01,30110552,동구,판암2동,숙박업,2
2025-06-01,30110552,동구,판암2동,"예술, 스포츠 및 여가관련 서비스업",7
2025-06-01,30110552,동구,판암2동,음식점업,52
2025-06-01,30110552,동구,판암2동,"전문, 과학 및 기술 서비스업",6
2025-06-01,30110560,동구,용운동,교육 서비스업,52
2025-06-01,30110560,동구,용운동,보건의료업,27
2025-06-01,30110560,동구,용운동,부동산업,26
2025-06-01,30110560,동구,용운동,"사업시설 관리, 사업 지원 및 임대 서비스업",25
2025-06-01,30110560,동구,용운동,소매업,205
2025-06-01,30110560,동구,용운동,수리 및 개인 서비스업,156
2025-06-01,30110560,동구,용운동,숙박업,5
2025-06-01,30110560,동구,용운동,"예술, 스포츠 및 여가관련 서비스업",48
2025-06-01,30110560,동구,용운동,음식점업,282
2025-06-01,30110560,동구,용운동,"전문, 과학 및 기술 서비스업",39
2025-06-01,30110585,동구,대동,교육 서비스업,42
2025-06-01,30110585,동구,대동,보건의료업,37
2025-06-01,30110585,동구,대동,부동산업,22
2025-06-01,30110585,동구,대동,"사업시설 관리, 사업 지원 및 임대 서비스업",29
2025-06-01,30110585,동구,대동,소매업,144
2025-06-01,30110585,동구,대동,수리 및 개인 서비스업,72
2025-06-01,30110585,동구,대동,숙박업,1
2025-06-01,30110585,동구,대동,"예술, 스포츠 및 여가관련 서비스업",22
2025-06-01,30110585,동구,대동,음식점업,184
2025-06-01,30110585,동구,대동,"전문, 과학 및 기술 서비스업",26
2025-06-01,30110590,동구,자양동,교육 서비스업,29
2025-06-01,30110590,동구,자양동,보건의료업,6
2025-06-01,30110590,동구,자양동,부동산업,39
2025-06-01,30110590,동구,자양동,"사업시설 관리, 사업 지원 및 임대 서비스업",29
2025-06-01,30110590,동구,자양동,소매업,121
2025-06-01,30110590,동구,자양동,수리 및 개인 서비스업,107
2025-06-01,30110590,동구,자양동,숙박업,2
2025-06-01,30110590,동구,자양동,"예술, 스포츠 및 여가관련 서비스업",44
2025-06-01,30110590,동구,자양동,음식점업,290
2025-06-01,30110590,동구,자양동,"전문, 과학 및 기술 서비스업",33
2025-06-01,30110620,동구,가양1동,교육 서비스업,21
2025-06-01,30110620,동구,가양1동,보건의료업,8
2025-06-01,30110620,동구,가양1동,부동산업,24
2025-06-01,30110620,동구,가양1동,"사업시설 관리, 사업 지원 및 임대 서비스업",44
2025-06-01,30110620,동구,가양1동,소매업,151
2025-06-01,30110620,동구,가양1동,수리 및 개인 서비스업,95
2025-06-01,30110620,동구,가양1동,숙박업,6
2025-06-01,30110620,동구,가양1동,"예술, 스포츠 및 여가관련 서비스업",18
2025-06-01,30110620,동구,가양1동,음식점업,203
2025-06-01,30110620,동구,가양1동,"전문, 과학 및 기술 서비스업",45
2025-06-01,30110630,동구,가양2동,교육 서비스업,62
2025-06-01,30110630,동구,가양2동,보건의료업,28
2025-06-01,30110630,동구,가양2동,부동산업,27
2025-06-01,30110630,동구,가양2동,"사업시설 관리, 사업 지원 및 임대 서비스업",29
2025-06-01,30110630,동구,가양2동,소매업,246
2025-06-01,30110630,동구,가양2동,수리 및 개인 서비스업,147
2025-06-01,30110630,동구,가양2동,숙박업,5
2025-06-01,30110630,동구,가양2동,"예술, 스포츠 및 여가관련 서비스업",34
2025-06-01,30110630,동구,가양2동,음식점업,276
2025-06-01,30110630,동구,가양2동,"전문, 과학 및 기술 서비스업",46
2025-06-01,30110640,동구,용전동,교육 서비스업,42
2025-06-01,30110640,동구,용전동,보건의료업,34
2025-06-01,30110640,동구,용전동,부동산업,57
2025-06-01,30110640,동구,용전동,"사업시설 관리, 사업 지원 및 임대 서비스업",56
2025-06-01,30110640,동구,용전동,소매업,361
2025-06-01,30110640,동구,용전동,수리 및 개인 서비스업,199
2025-06-01,30110640,동구,용전동,숙박업,69
2025-06-01,30110640,동구,용전동,"예술, 스포츠 및 여가관련 서비스업",56
2025-06-01,30110640,동구,용전동,음식점업,365
2025-06-01,30110640,동구,용전동,"전문, 과학 및 기술 서비스업",100
2025-06-01,30110665,동구,성남동,교육 서비스업,29
2025-06-01,30110665,동구,성남동,보건의료업,31
2025-06-01,30110665,동구,성남동,부동산업,14
2025-06-01,30110665,동구,성남동,"사업시설 관리, 사업 지원 및 임대 서비스업",26
2025-06-01,30110665,동구,성남동,소매업,140
2025-06-01,30110665,동구,성남동,수리 및 개인 서비스업,82
2025-06-01,30110665,동구,성남동,숙박업,3
2025-06-01,30110665,동구,성남동,"예술, 스포츠 및 여가관련 서비스업",21
2025-06-01,30110665,동구,성남동,음식점업,153
2025-06-01,30110665,동구,성남동,"전문, 과학 및 기술 서비스업",30
2025-06-01,30110670,동구,홍도동,교육 서비스업,20
2025-06-01,30110670,동구,홍도동,보건의료업,10
2025-06-01,30110670,동구,홍도동,부동산업,18
2025-06-01,30110670,동구,홍도동,"사업시설 관리, 사업 지원 및 임대 서비스업",29
2025-06-01,30110670,동구,홍도동,소매업,118
2025-06-01,30110670,동구,홍도동,수리 및 개인 서비스업,60
2025-06-01,30110670,동구,홍도동,숙박업,2
2025-06-01,30110670,동구,홍도동,"예술, 스포츠 및 여가관련 서비스업",31
2025-06-01,30110670,동구,홍도동,음식점업,175
2025-06-01,30110670,동구,홍도동,"전문, 과학 및 기술 서비스업",33
2025-06-01,30110695,동구,삼성동,교육 서비스업,27
2025-06-01,30110695,동구,삼성동,보건의료업,12
2025-06-01,30110695,동구,삼성동,부동산업,17
2025-06-01,30110695,동구,삼성동,"사업시설 관리, 사업 지원 및 임대 서비스업",53
2025-06-01,30110695,동구,삼성동,소매업,182
2025-06-01,30110695,동구,삼성동,수리 및 개인 서비스업,87
2025-06-01,30110695,동구,삼성동,숙박업,4
2025-06-01,30110695,동구,삼성동,"예술, 스포츠 및 여가관련 서비스업",18
2025-06-01,30110695,동구,삼성동,음식점업,118
2025-06-01,30110695,동구,삼성동,"전문, 과학 및 기술 서비스업",208
2025-06-01,30110725,동구,대청동,교육 서비스업,5
2025-06-01,30110725,동구,대청동,보건의료업,1
